
"'RT @HerbsandDirt: I suspect the nose swabs were used SPECIFICALLY to collect &amp; sequence our DNA, so the next “virus” they give us will pack…'"
"""RT @thebradfordfile: If you're still wearing a mask and waiting for another booster, a virus isn't your problem."""
'A brain virus is.'
'RT @RepThomasMassie: We have filed a lawsuit in federal court against this woman to end the mask mandate on airplanes. \n\nPerhaps someone sh…'
'@Craiger755 @jovip7430 @MrStache9 @nejsnave @fordnation @celliottability The reverse logic is also true. The differ… https://t.co/AZOtFqDQwX'
"'RT @KyleMartinsen_: 1 YEAR AGO TODAY\n\nBiden\'s CDC Director: ""Vaccinated people do not carry the virus”\nhttps://t.co/7s1pyOSiYj'"
'I find the hardest part is when you see family'
"'RT @ManiaVaccine: ""So let me be clear...Your Government who puts glyphosate in your food, sprays chemicals in the air you breath, flouridat…'"
"'RT @Bellagilboss: Neighbours have cvd. Isolating at home. So sick with this deadly virus that the 3 kids are playing in the pool, the hubby…'"
'@patriottakes Its like a virus with no vaccine. DonTheCon has their soul in his hands. Lmfao'
'RT @DrAseemMalhotra: Think about this. REALLY think about it'
'People cant walk after getting r****d ehile i cant walk bc MY THUMB CANT RESIST VIRUS 🙂'
'RT @snowleopardess: Dr Griffin @SGriffin_Lab: “This virus does not just make older people unwell. It does not just make clinically vulnerab…'
"""@kiwi_kali This is my surprised face.\n\n(As long as we don't eliminate the virus, it'll keep mutating. Anyone who th… https://t.co/c4Q532ZGZk"""
"""RT @thebradfordfile: If you're still wearing a mask and waiting for another booster, a virus isn't your problem."""
"'RT @brianwhelton: I\'m on Dragons Den later selling my new virus detection \'all-in-one"" USB solution.\n\nHappy to take a cash offer... https:/…'"
'@Vincent92695247 @XJanPeter @menschmodus @Karl_Lauterbach You are really inferring that rrdtrictions and masks Profit Virus spread'
"""RT @thebradfordfile: If you're still wearing a mask and waiting for another booster, a virus isn't your problem."""
'RT @manaboutcowtown: I live in a Province where personal responsibility is preached to control a deadly virus but a price on pollution that…'
"'@PeterStefanovi2 Does that include all the Humanitarian aid, have figures been delayed due to Corona virus/Covid-19… https://t.co/BrWOCQdE3L'"
"'Some dementia sufferers living in homes have not seen loved ones this year (my, that was a nasty virus) https://t.co/LSqPPdh7c0'"
"'RT @WinterperPeter: Tomorrow, in my role as a teacher, I will wear a mask.  There appears to be an increasing probability that I will catch…'"
'RT @edsuom: You ever wonder why people think a virus that has spread quadrillions of copies of itself around the world for two years while…'
"""@jamesamcgee @JDubbs1982 @EricPhDing You mean sitting on the tarmac and waiting in line at the  airport isn't virus… https://t.co/PsWywMswEz"""
"'RT @mathew111938: @_heymant @Knowdeep1 @IkaynIhcas @nicefiddler @pkys2020 @awakenindiamvmt Please read the book, Virus Mania.'"
"'RT @MaximeBernier: You have covid but are vaccinated, you can travel without restrictions. You don’t have covid but are unvaccinated, you’r…'"
"'@brako_patrick @lillianmli They willingly undergo the process because they have been living normally, for the most… https://t.co/CtGXLPloWK'"
'RT @edsuom: You ever wonder why people think a virus that has spread quadrillions of copies of itself around the world for two years while…'
'RT @akheriaty: Don’t forget…'
'Covid mainly attack the T cells T4 which is for humoral immunity  coz of HIV gene sequences inside. Hemorrhagic fev… https://t.co/p36ys7hQC5'
'Inhuman corona-measures: Shanghai separates COVID-positive children from parents in virus fight https://t.co/6TkuMoBOps'
'04-03-2022 Easy Page Buildr Computers and Internet Top 10 #ComputersandInternet || Exceptional Onsite and In Home W… https://t.co/AUvJaUjPWH'
"'""... children must be sent to designated points, adults to quarantine centres and you\'re not allowed to accompany t… https://t.co/TqVebl2fLj'"
'RT @COVID19persist1: About #LongCOVID and #neurology research very interesting! \nThe vascular and auto-immune impact is always there also i…'
'RT @FalKoopa_: Netflix did irreparable damage to tech literacy'
'RT @FalKoopa_: Netflix did irreparable damage to tech literacy'
"""RT @ChristinaTasty: Let's play a game!\n\nCorporate account trying to scare the technologically illiterate or bait?"""
"'RT @ncholiA: “Britain’s next public health crisis is already looming: #LongCovid.\n \n1.5 million people in the UK have long Covid, 281,000 o…'"
"""RT @RageSheen: Another 58 dead last week in NSW. That's 58 people not living with the virus. https://t.co/0DGMQ0b0K9"""
'@JMAbrassart @WATCHMEBURNDOW1 @tonyblauer Indeed…. If we were to look voor correlation and causality we’d have to c… https://t.co/HyoF2e3INl'
'@fowerli @Ox1gen1 @sirwesley51 @tomwatkinsesq @patrooney33 @MonicaCrowley How again was Trump responsible for a vir… https://t.co/eEDKX7dw38'
"'RT @t1wjdtn: Why are people blaming T1? Did they not know how covid test kit works? 😅 \n\n“False negative can occur for a number of reasons,…'"
"'So weird that she wants so badly to get her kid vaccinated against a virus that if her kids gets it’s, it’s pretty… https://t.co/Yc9I1IWvpN'"
"""RT @Ayjchan: If the recent Proximal Origin &amp; Friends' preprints are correct and these US and European scientists are also telling the truth…"""
'Spongebob tv: https://t.co/JZhQCmB7ty'
'Remember when two doses meant you didn’t carry or transmit the virus 😂😂😂 and definitely kept you out of hospital. T… https://t.co/Msw2oN6Xnu'
'@IndigoFast A virus gets a virus. I feel sorry for covid being in there it must be awful.'
'Political and religious power plays at work in a world spiraling toward chaos. Check out Eleventh Hour. #virus… https://t.co/BRhSXBeulp'
'RT @HereToRebuild: This happened exactly because the UK relaxed all their masks/social distancing guidelines.   Just like here. \nKEEP WEARI…'
'RT @MrsVQuinn1: Also putting a HEPA Air Filtration system into every classroom would remove neary all the viral particles from the air. Thi…'
'RT @DrAseemMalhotra: Think about this. REALLY think about it'
'Y’all really irritate tf outta me sometimes 😂😂 Why bother adding me saying that you added me from Twitter but my pu… https://t.co/mVFu0x5bCZ'
'@ytengra @kiranshaw @rodonet @sameepshastri @malpani @muso512 @poojabeditweets @Rita_Banerji Omicron is a near perf… https://t.co/EeFWdKdElo'
'@samuelclemens55 @KatherineEban @VanityFair @mike_hogan @RebeccaAydin @radhikajones Are you talking about this NYT… https://t.co/kdTaHsiZfd'
'@mikeythenurse @NZMorningReport I think it probably did. Confidence to them means not reminding people of the pande… https://t.co/DMCYWkd0J8'
